Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV,ftm/g,fgm/g,Zscore
16.0,191.0,-0.402349025,Victor Oladipo,MIA,SG/SF,Injured - torn patella tendon (0g) - 1/1/2024,42.0,26.32301587,10.69047619,1.6666666669999999,3.047619048,3.476190476,1.357142857,0.28571428600000004,0.39702233299999995,9.595238095,0.7468354429999999,1.880952381,2.0714285709999998,-0.953482892,0.042790134,-1.158665563,-0.17357383199999998,1.113508425,-0.7054964909999999,-1.304479007,-0.275985217,-0.205756778,1.404761905,3.80952381,-0.4994474349233635
11.0,125.0,-0.218351596,Bogdan Bogdanovic,ATL,SG/SF,,54.0,27.9345679,14.0,2.7037037039999996,3.0555555560000003,2.777777778,0.796296296,0.333333333,0.446808511,11.31481481,0.8311688309999999,1.425925926,1.203703704,-0.445871945,1.0015530129999999,-1.15537134,-0.48292302299999995,-0.48289279,-0.611667524,-0.7531892090000001,0.11822284300000001,0.846975611,1.185185185,5.055555556,-0.5888093358958155
12.0,137.0,-0.266646853,Mason Plumlee,LAC,C,,79.0,25.99556962,10.84810127,0.0,8.860759494,3.1012658230000003,0.582278481,0.594936709,0.6797520659999999,6.126582278,0.635782748,3.962025316,1.481012658,-0.929306539,-1.4980787780000002,1.25420749,-0.339639883,-1.092075986,-0.09620206099999999,1.569550982,-1.778818545,0.510541645,2.518987342,4.164556962,-0.6078946348489065
10.0,119.0,-0.19896291100000002,Bobby Portis,MIL,PF/C,,70.0,25.97809524,14.1,1.357142857,9.6,1.5,0.41428571399999997,0.228571429,0.495641345,11.47142857,0.768,1.785714286,1.157142857,-0.43053406,-0.243371235,1.56104568,-1.04889143,-1.570252863,-0.818091252,0.014997188,-0.159031917,0.90346369,1.371428571,5.6857142860000005,-0.6355198673658309
12.0,135.0,-0.262742302,Jalen Duren,DET,PF/C,Probable - ankle,67.0,24.92810945,9.134328358,0.0,8.880597015,1.119402985,0.656716418,0.880597015,0.648241206,5.9402985070000005,0.6114649679999999,2.3432835819999998,1.3731343280000001,-1.192163052,-1.4980787780000002,1.262441493,-1.217469949,-0.8801948390000001,0.46666537799999996,1.261329427,-1.2086311029999999,0.641420702,1.4328358209999998,3.8507462689999996,-0.825462676909517
11.0,124.0,-0.21514287199999999,Alex Caruso,CHI,PG/SG,Probable - ankle,67.0,23.51318408,5.582089552,0.820895522,2.9253731339999995,2.880597015,1.4626865669999998,0.6865671640000001,0.454545455,4.268656716000001,0.808219178,1.089552239,1.149253731,-1.737001346,-0.739143344,-1.209406445,-0.43738111399999996,1.413929464,0.084347349,-0.24614072399999998,0.021475455,0.913034855,0.880597015,1.9402985069999998,-0.8835377249380433
12.0,134.0,-0.262558116,Patrick Williams,CHI,PF,,82.0,28.330081300000003,10.15853659,1.402439024,3.987804878,1.219512195,0.87804878,0.853658537,0.46381093100000004,8.256097561,0.857142857,1.280487805,1.2317073170000001,-1.035071175,-0.201493962,-0.768420553,-1.173128397,-0.25019141699999997,0.41358557700000004,-0.357938328,0.19663386100000002,0.81300135,1.097560976,3.829268293,-0.9372394032322139
15.0,179.0,-0.370733684,Bol Bol,ORL,PF/C,,70.0,21.505238100000003,9.057142857,0.428571429,5.785714286,0.985714286,0.428571429,1.214285714,0.546025105,6.828571429,0.759259259,1.5428571430000002,1.6,-1.2040016759999999,-1.101855344,-0.022158321,-1.276684925,-1.5295898140000002,1.124168363,0.48189798,-0.174564445,0.366185026,1.1714285709999999,3.7285714289999996,-1.0312647142354185
15.0,172.0,-0.36208693200000003,Steven Adams,MEM,C,,42.0,26.98293651,8.595238095,0.0,11.54761905,2.30952381,0.857142857,1.095238095,0.596958175,6.261904762,0.364341085,3.071428571,1.880952381,-1.274848095,-1.4980787780000002,2.369448223,-0.690327595,-0.309698319,0.889595945,0.884057447,-3.654262038,0.02533082,1.119047619,3.738095238,-1.0709595986739302
12.0,144.0,-0.297699465,Jabari Smith Jr,HOU,PF/C,,79.0,31.01940928,12.78481013,1.518987342,7.202531646000001,1.278481013,0.544303797,0.936708861,0.408071749,11.29113924,0.786407767,2.607594937,1.316455696,-0.632256367,-0.093742554,0.5659231920000001,-1.147009233,-1.200167638,0.577228625,-1.359431412,-0.100023579,0.7101837790000001,2.050632911,4.607594937,-1.1347457238410232
14.0,161.0,-0.34349959700000005,Caris LeVert,CLE,SG/SF,,74.0,30.23243243,12.12162162,1.7162162159999999,3.810810811,3.8783783780000003,0.972972973,0.324324324,0.43126684600000004,10.02702703,0.7222222220000001,2.4324324319999997,1.567567568,-0.733975455,0.08859975099999999,-0.841885872,0.004567977,0.020002085,-0.629418951,-0.8854590990000001,-0.519459181,0.40553237299999995,1.7567567569999998,4.324324324,-1.136845297287743
11.0,129.0,-0.255642935,Jarred Vanderbilt,LAL,PF/C,Questionable - left heel soreness,78.0,24.09722222,7.935897436,0.37179487200000005,7.461538462,2.358974359,1.0641025640000001,0.269230769,0.54767184,5.782051282,0.690647482,1.7820512819999998,1.243589744,-1.3759770059999998,-1.154346482,0.6734297229999999,-0.668424374,0.279394582,-0.7379757490000001,0.41933502799999994,-0.53480761,0.7985854729999999,1.230769231,3.166666667,-1.1642749736153997
16.0,192.0,-0.40299463799999996,Jalen Suggs,ORL,PG/SG,,53.0,23.50660377,9.886792453,1.2452830190000002,3.0377358489999997,2.9245283019999997,1.264150943,0.509433962,0.418918919,8.377358491,0.722689076,2.245283019,1.773584906,-1.076750977,-0.34678804399999996,-1.162767805,-0.41792255,0.848814987,-0.264677383,-0.885610124,-0.47683995,0.15559010199999998,1.6226415090000001,3.5094339619999997,-1.243218966053554
11.0,130.0,-0.256268251,Harrison Barnes,SAC,SF/PF,,82.0,32.46361789,15.0,1.609756098,4.463414633999999,1.56097561,0.695121951,0.12195122,0.47281921600000004,9.646341462999999,0.847457627,5.036585366000001,1.048780488,-0.292493097,-0.009824902,-0.57100816,-1.021883393,-0.7708768109999999,-1.028176597,-0.295326424,0.648245134,1.034929988,4.268292683,4.56097561,-1.259959450796992
14.0,160.0,-0.33907558,Dennis Smith Jr.,CHA,PG,Questionable - sprained ankle,54.0,25.736728399999997,8.777777777999999,0.444444444,3.092592593,4.833333333,1.388888889,0.46296296299999995,0.411504425,8.37037037,0.735849057,1.962962963,1.5185185190000001,-1.2468503690000001,-1.087180402,-1.139998295,0.427547891,1.2038707579999999,-0.356244226,-0.971124153,-0.34674059100000004,0.465039165,1.4444444440000002,3.4444444439999997,-1.3218229818320233
10.0,115.0,-0.17728191,Keegan Murray,SAC,SF/PF,Probable - right thumb soreness,80.0,29.77166667,12.2,2.575,4.6375,1.225,0.7625,0.525,0.452685422,9.775,0.7654320990000001,1.0125,0.75,-0.72195387,0.8825636920000001,-0.49875016299999997,-1.1706976740000001,-0.579091024,-0.234005933,-0.572583112,-0.098432534,1.39741343,0.775,4.425,-1.3913072695333912
12.0,140.0,-0.280190817,Daniel Gafford,WAS,C,,78.0,20.56645299,9.038461538,0.0,5.551282051,1.076923077,0.423076923,1.269230769,0.73164557,5.064102564,0.679144385,2.397435897,1.08974359,-1.206866995,-1.4980787780000002,-0.11946462699999999,-1.236285651,-1.5452294480000002,1.232432555,1.6603436269999998,-0.793801185,0.985233148,1.628205128,3.705128205,-1.4225876359266265
12.0,143.0,-0.295033815,Tari Eason,HOU,SF/PF,,82.0,21.5504065,9.268292683,0.719512195,6.048780487999999,1.0731707320000001,1.170731707,0.573170732,0.448484848,8.048780488,0.7517241379999999,1.768292683,1.2317073170000001,-1.171615759,-0.8328743940000001,0.087033149,-1.237947684,0.582905214,-0.139089923,-0.520685552,-0.23603073800000002,0.81300135,1.329268293,3.609756098,-1.5220404727557098
11.0,127.0,-0.23982786,Saddiq Bey,ATL,SF/PF,,77.0,27.64437229,13.79220779,1.9610389609999999,4.701298701,1.5324675319999999,0.9090909090000001,0.16883116899999998,0.422248804,10.85714286,0.861344538,3.0909090910000003,0.922077922,-0.477742874,0.314943605,-0.472269095,-1.0345105270000001,-0.161832683,-0.935803955,-1.093773369,0.513891361,1.188646793,2.6623376619999997,4.584415583999999,-1.5223298375325047
16.0,189.0,-0.395364345,Deni Avdija,WAS,SF/PF,Questionable - back tightness,76.0,26.58311404,9.171052632,0.907894737,6.407894737,2.776315789,0.855263158,0.38157894700000006,0.43696027600000004,7.618421053,0.7393939390000001,2.171052632,1.618421053,-1.186530326,-0.658710713,0.23609149399999999,-0.483570585,-0.31504872,-0.516603966,-0.615528678,-0.36221403799999996,0.34383642299999995,1.605263158,3.328947368,-1.539333419391491
14.0,162.0,-0.344601686,Naz Reid,MIN,C,,68.0,18.39607843,11.48529412,1.1029411759999999,4.897058824,1.132352941,0.6176470589999999,0.779411765,0.537261698,8.485294117999999,0.6771653540000001,1.867647059,1.3529411759999999,-0.8315746340000001,-0.47838611600000003,-0.391014508,-1.211734002,-0.9914023890000001,0.267289121,0.498554334,-0.629066209,0.665919233,1.2647058820000001,4.558823529,-1.5447643982256172
11.0,128.0,-0.241743695,Mark Williams,CHA,C,,43.0,19.25542636,9.0,0.0,7.069767442000001,0.418604651,0.651162791,1.046511628,0.637450199,5.837209302000001,0.6907216490000001,2.255813953,0.9302325579999999,-1.2127661809999999,-1.4980787780000002,0.51081646,-1.5278758140000002,-0.896002758,0.79358491,1.151689521,-0.6758141209999999,1.178753508,1.558139535,3.7209302330000003,-1.5783874180968949
19.0,217.0,-0.448362463,Dennis Schroder,LAL,PG,,66.0,30.08989899,12.57575758,1.121212121,2.5,4.515151515,0.757575758,0.151515152,0.415384615,9.848484848,0.857142857,3.8181818180000002,1.6969696969999999,-0.664320606,-0.46149423700000003,-1.3859670119999998,0.286615047,-0.593107454,-0.96992358,-1.087275472,0.5916707179999999,0.248540431,3.272727273,4.090909091,-1.5998979178081396
12.0,142.0,-0.285939911,Caleb Martin,MIA,SF/PF,Questionable - left knee tendinosis,71.0,29.257277000000002,9.61971831,1.1830985920000001,4.845070423,1.647887324,1.0,0.436619718,0.46350365,7.718309859,0.805309735,1.591549296,1.098591549,-1.117714501,-0.404278874,-0.412593449,-0.983387432,0.09693217900000001,-0.408151174,-0.33874329299999995,0.01997863,0.9744987159999999,1.281690141,3.577464789,-1.65047826417411
21.0,246.0,-0.522862818,Bennedict Mathurin,IND,SG/SF,,78.0,28.49188034,16.69230769,1.282051282,4.076923077,1.487179487,0.615384615,0.166666667,0.434279706,12.19230769,0.8281938329999999,5.820512821,1.948717949,-0.032928894,-0.31279499899999996,-0.731430065,-1.054570042,-0.997842239,-0.940068908,-1.0228893909999999,0.443642219,-0.056883037000000004,4.820512821,5.294871795,-1.6525111588174406
11.0,131.0,-0.25881436399999996,Monte Morris,WAS,PG,Questionable - lower back spasms,62.0,27.33682796,10.25806452,1.258064516,3.3870967739999998,5.258064516,0.693548387,0.20967741899999998,0.47961165,8.306451613,0.8311688309999999,1.241935484,0.967741935,-1.019805696,-0.334971277,-1.017757793,0.615674837,-0.775355825,-0.8553201640000001,-0.177660441,0.102620326,1.1332467609999999,1.032258065,3.983870968,-1.6555194894927594
14.0,164.0,-0.347487176,Josh Richardson,NOR,SG/SF,Questionable - right foot,65.0,23.53179487,10.06153846,1.646153846,2.692307692,2.676923077,1.0615384620000001,0.307692308,0.43140794200000004,8.523076923,0.851851852,1.246153846,1.323076923,-1.0499486359999999,0.023825594,-1.306145433,-0.527594777,0.272096086,-0.662190814,-0.7528773120000001,0.17329987,0.7021508409999999,1.0615384620000001,3.676923077,-1.6660102213114796
18.0,214.0,-0.438706407,Andrew Nembhard,IND,PG/SG,Questionable - kidney stone,75.0,27.64622222,9.453333333,1.226666667,2.653333333,4.546666667,0.933333333,0.173333333,0.44099378899999997,8.586666667000001,0.790322581,0.826666667,1.68,-1.143234437,-0.36399925899999996,-1.322322606,0.300574109,-0.09282872,-0.926932853,-0.644020331,-0.024721799,0.269128235,0.653333333,3.786666667,-1.7396627977689159
12.0,141.0,-0.28588805,Grayson Allen,MIL,SG/SF,,72.0,27.38773148,10.41666667,2.027777778,3.291666667,2.263888889,0.8611111109999999,0.194444444,0.43985637299999997,7.7361111110000005,0.904761905,1.75,1.0,-0.9954794809999999,0.376645065,-1.057368179,-0.710540752,-0.298403027,-0.885335344,-0.5937082220000001,0.49708653399999997,1.094110958,1.5833333330000001,3.402777778,-1.7528089055876375
15.0,176.0,-0.36874355700000006,Isaiah Stewart,DET,PF/C,,50.0,28.28,11.34,1.34,8.06,1.4,0.4,0.68,0.442176871,8.82,0.738255034,2.98,1.36,-0.853859678,-0.259220173,0.921834477,-1.0931846090000001,-1.6109159130000001,0.071407354,-0.6466765329999999,-0.505432339,0.657355399,2.2,3.9,-1.8068693279361232
25.0,290.0,-0.6051959060000001,R.J. Barrett,NYK,SG/SF,,73.0,33.91073059,19.60273973,1.6575342469999998,5.04109589,2.753424658,0.424657534,0.20547945199999998,0.433673469,16.10958904,0.739795918,5.369863014,2.246575342,0.413469816,0.034347017,-0.331228724,-0.493709795,-1.540730375,-0.863591874,-1.36103818,-0.886034463,-0.41824657200000004,3.97260274,6.98630137,-1.848157834757556
13.0,156.0,-0.327048899,Jalen McDaniels,PHI,SF/PF,,80.0,23.90916667,9.4375,0.9625,4.325,1.625,1.0375,0.425,0.455429498,7.7125,0.84057971,1.725,1.1625,-1.145662935,-0.608226981,-0.628460228,-0.993524955,0.203672685,-0.43104676299999994,-0.42503164299999996,0.187876378,0.8969643509999999,1.45,3.5125,-1.8673831530382379
12.0,133.0,-0.260245791,Tyus Jones,MEM,PG,,80.0,24.24375,10.2875,1.5125,2.5,5.2125,1.0375,0.075,0.43802816899999997,8.875,0.8,1.25,0.925,-1.015290915,-0.09974024,-1.3859670119999998,0.595492864,0.203672685,-1.12068967,-0.701795298,-0.00299623,1.185101699,1.0,3.8875,-1.8966712306217206
20.0,239.0,-0.508442569,Collin Sexton,UTA,PG/SG,,48.0,23.85625,14.27083333,1.0,2.1875,2.875,0.5625,0.125,0.506410256,9.75,0.8190954770000001,4.145833333,1.7708333330000001,-0.40433184,-0.573557431,-1.5156770780000002,-0.43986021,-1.148373722,-1.022169254,0.156751732,0.212306347,0.158928337,3.395833333,4.9375,-1.9384468712946779
15.0,180.0,-0.373675071,Aleksej Pokusevski,OKC,SF/PF/C,Injured - right ankle (0g) - 11/10/2023,34.0,20.62794118,8.117647059,1.117647059,4.676470588,1.882352941,0.588235294,1.2647058820000001,0.43373494,7.323529412,0.628571429,1.029411765,1.2647058820000001,-1.3481004580000002,-0.46479021299999995,-0.482574554,-0.879535155,-1.075120433,1.22351668,-0.625016871,-0.484421795,0.7729671640000001,0.647058824,3.176470588,-2.087435695976228
13.0,153.0,-0.310915703,Quentin Grimes,NYK,SG/SF,,71.0,29.87183099,11.25352113,2.211267606,3.225352113,2.1126760559999997,0.661971831,0.366197183,0.46843853799999996,8.478873239,0.7959183670000001,1.38028169,0.971830986,-0.8671237079999999,0.546285328,-1.084893507,-0.7775177240000001,-0.86523576,-0.5469123220000001,-0.31273092399999997,-0.018398595,1.128285884,1.098591549,3.971830986,-2.107824301719838
13.0,154.0,-0.312834342,Brandon Clarke,MEM,SF/PF,Injured - achilles tear (0g) - 2/28/2024,56.0,19.46547619,9.964285713999999,0.017857143,5.535714286,1.285714286,0.607142857,0.660714286,0.656160458,6.232142857,0.722627737,2.4464285709999998,0.982142857,-1.06486515,-1.481569469,-0.125926374,-1.143805386,-1.021301691,0.033406622999999996,1.392502845,-0.5197258929999999,1.11577542,1.767857143,4.089285714,-2.1078299203936774
19.0,223.0,-0.459536135,Eric Gordon,LAC,SG/SF,,69.0,28.48405797,12.4057971,1.913043478,1.942028986,2.652173913,0.623188406,0.362318841,0.44563552799999995,9.463768116,0.8208092490000001,2.507246377,1.507246377,-0.690388948,0.270570756,-1.6175652740000002,-0.5385569689999999,-0.975629425,-0.55455424,-0.647468366,0.139052611,0.478714639,2.057971014,4.2173913039999995,-2.1629936117294637
15.0,177.0,-0.36943820899999996,Luguentz Dort,OKC,SG/SF,,74.0,30.70743243,13.68918919,1.824324324,4.648648649,2.0810810809999998,1.013513514,0.310810811,0.388316151,11.797297300000002,0.772200772,3.5,1.243243243,-0.493543749,0.188548004,-0.494122668,-0.791512143,0.135397226,-0.65604609,-1.74367108,-0.268999233,0.79900585,2.702702703,4.581081081000001,-2.171576646060243
10.0,117.0,-0.18653754399999997,Kevon Looney,GSW,C,,82.0,23.87235772,7.048780487999999,0.0,9.268292683,2.524390244,0.634146341,0.609756098,0.630208333,4.6829268289999995,0.606451613,1.890243902,0.548780488,-1.5120419809999999,-1.4980787780000002,1.423363191,-0.5951564189999999,-0.9444386090000001,-0.067001814,0.8743182359999999,-1.0013366540000002,1.641534931,1.146341463,2.9512195119999998,-2.2272219434565668
14.0,168.0,-0.35571146,Marvin Bagley III,DET,PF/C,,42.0,23.58174603,12.0,0.452380952,6.404761905,0.857142857,0.452380952,0.7142857140000001,0.528795812,9.095238095,0.75,2.5714285709999998,1.095238095,-0.752629639,-1.079842931,0.23479114199999998,-1.3336332990000002,-1.461818064,0.138964211,0.428302626,-0.354104342,0.978567159,1.928571429,4.80952381,-2.257132607479563
13.0,152.0,-0.307836399,Drew Eubanks,POR,PF/C,Questionable - ankle,78.0,20.30405983,6.641025641000001,0.08974359,5.358974358999999,1.320512821,0.512820513,1.307692308,0.640718563,4.282051282,0.664,1.6025641030000002,0.8589743590000001,-1.574582949,-1.4151089140000002,-0.19928620600000002,-1.1283920090000001,-1.289782084,1.30821749,0.860929583,-0.59772716,1.26520466,1.0641025640000001,2.743589744,-2.361792438468034
17.0,196.0,-0.408491096,De'Andre Hunter,ATL,SF/PF,Playing - mild right knee bone bruise,67.0,31.72661692,15.35820896,1.4925373130000001,4.23880597,1.402985075,0.52238806,0.253731343,0.46107056,12.26865672,0.826086957,3.0895522389999996,1.223880597,-0.237551421,-0.11819617,-0.664236975,-1.091862425,-1.262548889,-0.768515947,-0.572466857,0.21646201899999998,0.822496804,2.552238806,5.656716417999999,-2.372561265034437
16.0,185.0,-0.38464962700000005,Alec Burks,DET,PG/SG/SF,,51.0,22.00816993,12.78431373,1.941176471,3.098039216,2.235294118,0.745098039,0.156862745,0.435729847,9.0,0.8138297870000001,3.68627451,1.137254902,-0.632332504,0.296580308,-1.137737553,-0.723206285,-0.6286242,-0.959386637,-0.740245402,0.135513677,0.927591954,3.0,3.921568627,-2.4157512700023953
20.0,229.0,-0.47216959999999997,Bones Hyland,LAC,PG/SG,,56.0,19.38452381,11.76785714,2.089285714,2.410714286,3.071428571,0.6964285709999999,0.267857143,0.399299475,10.19642857,0.843137255,1.821428571,1.464285714,-0.7882354429999999,0.43351046600000004,-1.423027031,-0.35285575,-0.7671576290000001,-0.740682354,-1.353152964,0.21123936399999999,0.530834939,1.535714286,4.071428571,-2.4675573602515035
21.0,242.0,-0.517960556,Jeremy Sochan,SAS,PF,,56.0,26.02857143,10.96428571,0.589285714,5.2678571430000005,2.535714286,0.767857143,0.41071428600000004,0.45289855100000004,9.857142857000001,0.698275862,2.0714285709999998,1.732142857,-0.911486303,-0.9532715559999999,-0.23710643,-0.590140641,-0.56384238,-0.459195453,-0.574368987,-0.57810126,0.205868005,1.446428571,4.464285714,-2.4696217419529582
19.0,218.0,-0.44852566200000005,Justise Winslow,POR,SF/PF,,29.0,26.75114943,6.75862069,0.482758621,5.0,3.379310345,1.034482759,0.379310345,0.409090909,6.827586207,0.7142857140000001,0.9655172409999999,1.4827586209999999,-1.556546356,-1.051758128,-0.348286486,-0.216485123,0.195084368,-0.5210740389999999,-0.8173637859999999,-0.228724834,0.508423426,0.689655172,2.793103448,-2.473971969224271
17.0,198.0,-0.412410079,Moritz Wagner,ORL,PF/C,,57.0,19.46403509,10.52631579,0.894736842,4.543859649,1.473684211,0.649122807,0.228070175,0.5,6.947368421,0.840659341,3.192982456,1.192982456,-0.978661625,-0.670875467,-0.53761767,-1.06054753,-0.901809395,-0.819078925,0.046168594,0.350748574,0.859982734,2.6842105259999998,3.473684211,-2.4989796186144204
14.0,157.0,-0.332542431,Torrey Craig,PHO,SF/PF,,79.0,24.65527426,7.443037975,1.265822785,5.392405062999999,1.481012658,0.632911392,0.7848101270000001,0.456,6.329113924,0.7111111109999999,0.569620253,0.924050633,-1.4515712219999999,-0.327798592,-0.18541005,-1.0573015270000001,-0.9479537840000001,0.277926098,-0.34604739799999995,-0.140978885,1.1862534809999998,0.405063291,2.886075949,-2.5278285295626537
19.0,224.0,-0.46073139399999996,Dillon Brooks,MEM,SG/SF,,73.0,30.33287671,14.34246575,1.95890411,3.342465753,2.589041096,0.8904109590000001,0.219178082,0.39556004,13.57534247,0.7792207790000001,2.109589041,1.424657534,-0.39334494200000003,0.312969889,-1.03628289,-0.5665205010000001,-0.215003545,-0.836599979,-1.867910458,-0.122802355,0.578912239,1.6438356159999998,5.369863014,-2.570308189163142
16.0,184.0,-0.384226086,Kenyon Martin Jr.,HOU,SF/PF,,82.0,27.95182927,12.67073171,0.8292682929999999,5.5121951220000005,1.5,0.5,0.365853659,0.5694444439999999,8.780487805,0.68018018,2.707317073,1.109756098,-0.649753583,-0.7314025390000001,-0.135688525,-1.04889143,-1.326274564,-0.547589206,0.909015907,-0.88840461,0.960953775,1.841463415,5.0,-2.6007044606082803
12.0,138.0,-0.271284303,Larry Nance Jr.,NOR,PF/C,Questionable - knee,65.0,21.24820513,6.784615385,0.215384615,5.4461538460000005,1.8307692309999999,0.8615384620000001,0.569230769,0.6098360660000001,4.692307692,0.696202532,1.215384615,0.646153846,-1.55255932,-1.298951103,-0.163100423,-0.90238322,-0.297186611,-0.14685325800000001,0.743257885,-0.34718328299999995,1.52340061,0.846153846,2.861538462,-2.6687177244367524
25.0,293.0,-0.6081844510000001,Talen Horton-Tucker,UTA,SG/SF,,65.0,20.20333333,10.73846154,0.892307692,3.230769231,3.784615385,0.630769231,0.446153846,0.419249592,9.430769231000001,0.75,2.584615385,1.938461538,-0.946122954,-0.6731212679999999,-1.082645012,-0.036962634,-0.954051262,-0.38936504899999996,-0.9910455909999999,-0.35590643299999997,-0.044439859000000005,1.938461538,3.953846154,-2.734242319018994
19.0,219.0,-0.449280831,Jose Alvarado,NOR,PG,Questionable - ankle,61.0,21.47377049,9.016393443,1.3606557380000002,2.31147541,3.0491803280000003,1.0983606559999999,0.163934426,0.411042945,8.016393443,0.8125,1.31147541,1.327868852,-1.210251774,-0.240123502,-1.46421833,-0.362710204,0.376907276,-0.945452538,-0.9357321740000001,0.041716541,0.696337225,1.06557377,3.295081967,-2.747277567086044
16.0,188.0,-0.39004785299999994,Aaron Nesmith,IND,SG/SF,,73.0,24.88127854,10.10958904,1.575342466,3.794520548,1.3424657530000002,0.753424658,0.465753425,0.427118644,8.082191781,0.8380281690000001,1.945205479,1.02739726,-1.042578693,-0.041641039,-0.848647507,-1.118668357,-0.604923201,-0.35074587700000004,-0.7627607,0.198662366,1.060872331,1.630136986,3.452054795,-2.7600098075670054
17.0,197.0,-0.411902365,Malik Beasley,LAL,SG/SF,,81.0,25.83888889,12.65432099,2.901234568,3.49382716,1.5308641980000002,0.8024691359999999,0.111111111,0.39487726799999995,11.56790123,0.7692307690000001,0.8024691359999999,1.111111111,-0.65227064,1.184174514,-0.9734569759999999,-1.035220695,-0.46532233700000003,-1.049536036,-1.6045426440000001,-0.07025633,0.9593098590000001,0.617283951,4.567901235,-2.8769506809695233
15.0,173.0,-0.36507119200000004,Dorian Finney-Smith,BKN,SF/PF,,66.0,30.43585859,8.348484848,1.727272727,4.787878788,1.515151515,0.833333333,0.545454545,0.391217565,7.590909091,0.762711864,0.8939393940000001,0.939393939,-1.312694824,0.098821731,-0.436332107,-1.042180342,-0.37747006899999996,-0.193702127,-1.095864994,-0.093856825,1.16763883,0.681818182,2.96969697,-2.884621615384186
14.0,166.0,-0.352658935,Tim Hardaway Jr.,DAL,SG/SF,,71.0,30.31361502,14.35211268,2.9859154930000003,3.5352112680000003,1.816901408,0.690140845,0.169014085,0.401416765,11.92957746,0.76969697,2.323943662,0.845070423,-0.39186530799999997,1.262463837,-0.9562795829999999,-0.90852572,-0.785055099,-0.935443537,-1.545905179,-0.195392884,1.282073053,1.7887323940000002,4.788732394,-2.9141131734638517
14.0,167.0,-0.355192998,Patrick Beverley,CHI,PG/SG,,67.0,27.11119403,6.194029851,1.194029851,3.686567164,2.8955223880000003,0.9402985070000001,0.611940299,0.4,5.373134328,0.7230769229999999,0.9701492540000001,0.895522388,-1.6431426480000002,-0.39417269200000005,-0.893455957,-0.43077019200000005,-0.07300295400000001,-0.062698047,-0.7138192790000001,-0.206539444,1.22086423,0.701492537,2.149253731,-2.9340519008991772
23.0,266.0,-0.566641955,Cam Payne,PHO,PG/SG,,48.0,20.17430556,10.27083333,1.4166666669999999,2.208333333,4.458333333,0.6875,0.166666667,0.41501103799999994,9.4375,0.765625,1.333333333,1.6875,-1.017847229,-0.188340203,-1.50702974,0.261448467,-0.7925720359999999,-0.940068908,-1.047330254,-0.128066849,0.260029161,1.020833333,3.916666667,-2.963487699878483
19.0,222.0,-0.455398776,Cam Reddish,POR,SF/PF,,40.0,24.74041667,9.675,1.125,2.2,1.425,0.975,0.35,0.445512821,7.8,0.8533333329999999,1.875,1.175,-1.109235459,-0.45799226200000004,-1.510488675,-1.082111314,0.025771842000000003,-0.578827386,-0.537196716,0.26969176300000003,0.881799228,1.6,3.475,-3.04639359778321
24.0,284.0,-0.5933390129999999,Reggie Jackson,DEN,PG/SG,,68.0,24.36617647,10.19117647,1.411764706,2.1176470590000003,3.426470588,0.6911764709999999,0.088235294,0.4109375,9.411764706,0.91025641,1.1470588240000001,1.691176471,-1.030064907,-0.19287217,-1.544671092,-0.195596352,-0.78210728,-1.094610736,-1.0977853929999999,0.34208798100000004,0.25556883,1.044117647,3.867647059,-3.110404589594244
19.0,226.0,-0.460879407,Joe Ingles,MIL,SF/PF,,46.0,22.68623188,6.891304347999999,1.8043478259999999,2.782608696,3.260869565,0.7173913040000001,0.130434783,0.435483871,5.391304347999999,0.857142857,0.456521739,1.1956521740000001,-1.53619549,0.170079305,-1.268663996,-0.26894631,-0.707489024,-1.0114605140000001,-0.45035144,0.068369002,0.8567438059999999,0.39130434799999997,2.347826087,-3.1169248563821097
19.0,227.0,-0.46161941100000004,Charles Bassey,SAS,PF/C,,35.0,14.51047619,5.6857142860000005,0.085714286,5.514285714,1.371428571,0.457142857,0.942857143,0.644444444,3.857142857,0.594594595,1.057142857,1.1714285709999999,-1.7211075040000001,-1.418834091,-0.134820778,-1.1058398040000001,-1.448263714,0.5893432510000001,0.7942135790000001,-0.595397755,0.88613212,0.628571429,2.485714286,-3.1636883980283046
17.0,199.0,-0.41389548299999995,Nick Richards,CHA,C,,65.0,18.7225641,8.184615385,0.015384615,6.4,0.584615385,0.16923076899999998,1.092307692,0.629392971,4.815384615,0.74863388,2.815384615,0.907692308,-1.337828934,-1.4838553730000001,0.232814608,-1.454344382,-2.267780564,0.883821855,0.893950659,-0.39793678,1.206099563,2.1076923080000003,3.0307692310000003,-3.177446712876911
20.0,230.0,-0.48043900799999995,Ayo Dosunmu,CHI,PG/SG,,80.0,26.21916667,8.5875,0.7375,2.75,2.575,0.775,0.325,0.492982456,7.125,0.804878049,1.025,1.2375,-1.276034956,-0.816244284,-1.282198959,-0.572739749,-0.543510855,-0.628087594,-0.021807865,0.010699581000000001,0.80597361,0.825,3.5125,-3.177561239760701
